Date,Ticker,Speaker,Speaker_Type,Text,session,Content_Type,Description,Role,WC,Analytic,Clout,Authentic,Tone,Sixltr,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
2020-05-01,AAPL,Tim Cook,executive,"Yes. What we saw in China for the full quarter -- and I’ll speak about mainland China because I think that’s the source of your question. We saw strong results in iPad and in Wearables, and in Services. And if you look up underneath the full quarter, we saw a strong January, and then a significantly reduced demand in February as the shelter-in-place orders and the lockdowns went into effect in China and the stores closed. And then, in March, as stores reopened, the recovery began. And then, we’ve seen further recovery in April. Where that goes, we will see. But that’s kind of what we’ve seen so far there. To your question about store traffic, store traffic is obviously up from where it was in February, but it is not back to where it was pre the lockdown. There has been, however, more move to online. And as I mentioned earlier in my remarks, it’s pretty phenomenal actually. Retail had a quarterly record for us during the quarter. And that’s despite stores being closed for the three-week period around the world. And ex China -- and then China was closed prior to that three weeks. And that’s partly because the online store had such a phenomenal quarter, and that included in China, but it was also other regions as well. So, there is definitely a move. And whether that’s a permanent shift, I would hesitate to go that far, because I think people like to be out and about. They just know that now is not the time to do that.",question_answer,Unscripted,CEO,executive,262,41.26,62.01,92.8,54.51,17.18,61.07,13.74,6.49,2.29,2.67,1.15,0,0.38,7.25,7.25,15.27,9.92,8.02,14.12,0.76,16.41,5.34,3.05,2.29,2.67,0.76,2.29,1.91,0.38,0.38,0,0,6.49,0,0,0,0,11.07,2.29,2.29,0.76,2.67,0.76,4.2,3.44,2.67,0.76,0,0,0,0,0,0,6.11,2.67,0.76,2.29,0,0.38,7.25,9.16,2.29,21.76,1.91,12.6,7.25,0.76,0,0,2.67,0,0,1.15,0,0,0.38,0.38,0,19.85,6.87,6.87,0,0,0,0,2.67,0,3.44,0,0
2013-10-29,AAPL,Tim Cook,executive,"Bill, its Tim. If you look at what we’ve done with our iPhone line, we’re selling the iPhone 4s as our entry offer. We’re selling the iPhone 5c as sort of a mid-tier offer and then of course the iPhone 5s. And our goal is to overall have growth worth for total iPhone, but also within that we want to have each of those categories grow as compared to the -- what we were doing previously. And so, if you take look at the total offers that we’re making and low-end space and mid-tier and high-end, the sum of all the price points we offer there we’d like to grow in each one of those and we’re really pleased that we did that, and so that’s how we measure partly measure success, because the most important thing for us is to make a great product, but we do need growth and we’re happy that we’ve seen that. I realize that some people were reading rumors about that the entry phone would be the 5c, but that was never our intent obviously. Our entry iPhone is the iPhone 4s and as you know from comments that I’ve made previously we were selling the iPhone 4 in very good volumes and as we began to experiment in different regions at somewhat lower price points we saw a fair amount of price elasticity and so we’re hoping and thinking that, that will continue with the 4s.",question_answer,Unscripted,CEO,executive,246,35.86,98.22,10.32,71.55,10.98,57.32,19.51,11.79,0.81,9.76,1.22,0,0,7.72,6.5,12.6,8.54,4.47,12.2,0.41,19.51,5.28,4.07,1.22,0.81,4.07,4.07,3.25,0.81,0,0,0.81,14.23,0,0,0,0,13.82,1.63,3.25,2.44,3.66,2.03,2.85,2.03,1.63,0.41,0,0,0,0,0,0,13.41,9.76,0.81,1.63,2.03,0,5.69,10.57,1.22,10.57,1.63,5.69,3.25,1.63,0,0,3.25,0,0,0,0,0,0,0,0,13.82,2.85,4.07,0,0,0,0,2.44,0,4.47,0,0
2021-10-29,AAPL,Tim Cook,executive,"We look at ones where we believe we can make a substantial difference and have a level of differentiation. And so, we’ve put a lot of energy in the silicon space because we have felt that we could design and develop products that we could not if we were in the -- just buying what’s available on the commercial market. And as you can see, more recently, we made that call on the Mac as well and have shifted to our own chips there. And so, it really depends on whether we see a way to do something that’s differentiated or not. And I wouldn’t want to rule anything out. It’s more of whether or not we see our way clear to doing something that is materially better. We feel like we’ve done that in the chip area.",question_answer,Unscripted,CEO,executive,137,15.71,87.85,41.49,67.17,15.33,67.15,21.17,12.41,0.73,10.95,0.73,0,0,8.76,6.57,13.14,13.14,5.11,12.41,2.92,20.44,5.84,5.84,2.92,0,2.19,2.19,2.19,0,0,0,0,12.41,0,0,0,0,21.17,2.19,3.65,3.65,5.84,0.73,8.76,5.11,3.65,0,1.46,0,0,0,0,0,12.41,10.95,0.73,0.73,0.73,0,4.38,13.87,0,11.68,0.73,10.22,0.73,2.92,0,0,1.46,0,0,0.73,0,0,0,0.73,0,13.87,5.11,2.92,0,0,0,0,1.46,0,4.38,0,0
2013-10-29,AAPL,Tim Cook,executive,"Tony, I didn't say in April that you would see them in this year and the first half of next year just to be clear on that. But what I have said is – I have said that you would see some exciting new products from us in the fall of this year and across 2014. And I obviously stand by that and you've seen a lot of things over the last couple of months. In terms of new product categories, specifically if you look at the skills that Apple has from hardware, software and services and at incredible app ecosystems, these set of things are very, very unique. I think no one has a set of skills like us and we obviously believe that we can use our skills in building other great products that are in categories that represent areas where we do not participate today. So we're pretty confident about that.",question_answer,Unscripted,CEO,executive,153,40.88,82,66.34,74.46,12.42,60.78,21.57,11.11,3.27,4.58,2.61,0,0.65,10.46,3.92,15.69,9.15,4.58,6.54,1.96,15.69,5.23,1.31,1.31,2.61,1.96,2.61,2.61,0,0,0,0,10.46,0,0,0,0,15.03,2.61,2.61,1.96,2.61,3.27,3.27,5.23,3.27,1.96,0,0,0,0,0,0,9.8,4.58,3.27,1.31,1.96,0,3.27,12.42,0,16.34,0.65,8.5,7.19,4.58,0,0,0,0,0,0.65,0,0.65,0,0,0,9.15,3.92,3.27,0,0,0,0,0,0,1.96,0,0
2014-01-28,AAPL,Tim Cook,executive,"I’m not going to give you a forecast for it. I think if you just back up and look at it from a common sense point of view, China Mobile has more subscribers than anyone in the world. They have three quarters of a billion, and so I do see it as a watershed moment for Apple, and have a very strong belief in the ability of those two companies to do great things together.",question_answer,Unscripted,CEO,executive,75,76.86,55.29,76.49,75.29,10.67,62.67,16,8,4,0,2.67,0,1.33,8,9.33,18.67,8,5.33,8,1.33,14.67,8,4,0,5.33,1.33,2.67,2.67,0,0,0,0,8,0,0,0,0,9.33,4,0,1.33,2.67,0,4,5.33,4,0,0,0,0,0,0,0,6.67,1.33,1.33,2.67,1.33,0,0,13.33,1.33,14.67,1.33,10.67,2.67,1.33,0,0,0,1.33,0,0,0,0,0,0,0,9.33,4,4,0,0,0,0,0,0,1.33,0,0
2012-04-25,AAPL,Tim Cook,executive,"I think, Tony, anything can be forced to converge. But the problem is that products are about trade-offs, and you begin to make trade-offs to the point where what you have left at the end of the day doesn't please anyone. You can converge a toaster and a refrigerator, but those things are probably not going to be pleasing to the user. And so our view is that the tablet market is huge. And we've said that since day one. We didn't wait until we had a lot of results. We were using them here, and it was already clear to us that there was so much you could do and that the reasons that people would use those would be so broad. And that's precisely what we've seen. We -- the iPad has taken off not only in consumer in a meaningful way but in education and in enterprise, and it's sort of everywhere you look now. And the applications are so easy to make very meaningful for someone, and there -- the -- there's such an abundance of those that -- and as the ecosystem gets better and better and as we continue to double down on making great products, I think that the limit here is nowhere in sight. We've now -- through the last quarter, I should say, which is just 2 years after we shipped the initial iPad, we’ve sold 67 million. And to put that in some context, it took us 24 years to sell that many Macs and 5 years for that many iPods and over 3 years for that many iPhones. And we were extremely happy with the trajectory on all of those products. And so I think iPad, it's a profound product. It -- the breadth of it is incredible, and the appeal of it is universal. And so I am -- I could not be happier with being in the market, and the level at which we're innovating in both the product and the ecosystem here is incredible. Now in terms of the market itself, IDC and Gartner and Forrester had some numbers out there. I think Gartner is saying there's somewhere around 375 or so by 2015. Forrester is 375, somewhere around there. And so basically, the -- they're in the mid-300s, which is about where the PC market is today. And 2015 is only 3 years from now. And so I think even the more formal predictors outside of us are beginning to see these lines cross. And so I strongly believe that they will. Now having said that, I also believe that there is a very good market for the MacBook Air, and we continue to innovate in that product. And -- but I do think that it appeals to somewhat -- someone that has a little bit different requirements. And you wouldn't want to put these things together because you wind up compromising in both and not pleasing either user. Some people will prefer to own both, and that's great, too. But I think to make the compromises of convergence, so -- we're not going to that party. Others might. Others might from a defensive point of view, particularly. But we're going to play in both.",question_answer,Unscripted,Chief Executive Officer and Director,executive,532,25.28,70.08,49.1,68.35,14.66,64.47,17.29,7.71,2.44,3.57,1.32,0,0.38,9.21,6.95,13.35,11.47,9.4,10.71,1.69,18.42,3.38,1.69,1.32,2.63,3.38,3.01,2.63,0.38,0,0,0,7.71,0,0,0,0,14.29,2.44,3.2,1.69,3.01,1.32,3.2,2.07,1.32,0.75,0,0,0,0,0,0,7.52,4.32,0.56,1.32,1.5,0.19,3.57,13.16,1.5,14.47,0.94,8.83,4.7,3.38,0.56,0.19,1.88,0,0,0.19,0,0.19,0,0,0,18.42,5.83,4.7,0,0,0,0,4.7,0,3.2,0,0
2015-10-28,AAPL,Tim Cook,executive,"We don't guide beyond December, as you know Toni. I do think that the sort of the macro things that I spoke about earlier, the upgrade programs, the Android Switcher rate, the iPhone momentum in the emerging markets and the LTE penetration in these markets these trends are not one quarter things. These are longer term things. The same – my same response applies and I think we'll do quite good in iPhone. I do believe we'll grow this quarter as we put in our guidance that when you start with a number in the low 30s in terms of the percentage of the installed base that’s upgraded that had a phone pre the iPhone 6 and 6 Plus, that number still likely to leave a lot of headroom beyond December. So that's how I look at that. In terms of your first comment, you didn't asked me to comment on that, but just to be clear, our forecasting doesn't work like you articulated it. I recognize that people can have their own models and so forth, but just to make it clear that I'm not agreeing with your point.",question_answer,Unscripted,Chief Executive Officer,executive,189,41.91,73.73,68.01,34.98,14.81,58.73,22.22,11.64,4.76,3.17,3.17,0,0.53,10.58,7.94,14.29,8.99,5.29,6.88,2.65,14.81,4.23,3.7,1.06,3.17,1.06,1.59,1.06,0.53,0,0,0.53,10.05,0,0,0,0,10.05,2.65,1.59,0,2.12,1.06,2.65,2.65,1.59,1.06,0,0,0,0,0,0,5.82,3.17,1.06,0.53,1.06,0,2.65,12.17,1.06,13.76,1.59,7.41,4.76,2.12,0,0,1.06,0,0,0,0,0,0,0,0,13.23,4.23,4.76,0,0,0,0,0,0,4.23,0,0
2014-07-23,AAPL,Tim Cook,executive,"I can tell you this. That if you look at the growth rates, we don’t divide out each one but if you look at year-over-year growth rates and so this would be comparing the 5C to last year. It would be comparing the 4S, which was in the mid-tier. The growth in that sector was the highest growth during the quarter we just finished.",question_answer,Unscripted,CEO,executive,67,54.4,81.47,83.59,25.77,7.46,61.19,17.91,8.96,1.49,2.99,4.48,0,0,8.96,10.45,11.94,11.94,2.99,7.46,1.49,16.42,4.48,4.48,1.49,2.99,1.49,0,0,0,0,0,0,8.96,0,0,0,0,7.46,0,0,5.97,2.99,0,4.48,2.99,2.99,0,0,0,0,0,0,0,5.97,2.99,0,2.99,0,0,4.48,10.45,0,26.87,5.97,13.43,7.46,1.49,0,0,0,0,0,0,0,0,0,0,0,14.93,5.97,2.99,0,0,0,0,4.48,0,1.49,0,0
2012-07-24,AAPL,Tim Cook,executive,"That's right. We do it because we think we can, it will lead us somewhere. And so we'll see, I think this 4 million is not a small number, it's small relative to iPads and iPhones perhaps, but it’s not a small number and there is a lot of believers in it.",question_answer,Unscripted,Chief Executive Officer,executive,52,1,77.92,83.83,25.77,13.46,67.31,26.92,11.54,1.92,9.62,0,0,0,13.46,5.77,5.77,17.31,7.69,11.54,3.85,21.15,5.77,0,0,3.85,1.92,0,0,0,0,0,0,9.62,0,0,0,0,19.23,3.85,3.85,0,5.77,0,5.77,1.92,1.92,0,0,0,0,0,0,0,17.31,9.62,1.92,7.69,0,0,0,19.23,3.85,15.38,1.92,11.54,0,1.92,0,0,0,0,0,0,0,0,0,0,0,21.15,5.77,7.69,0,0,0,0,0,0,7.69,0,0
2013-07-23,AAPL,Tim Cook,executive,Ben we haven't announced anything relative to a trade-in program so what you’ve seen is rumor oriented. There are a number of channels that do trade-in programs now not only in the U.S. but in different regions and the reason that it's so attractive around iPhone is that the residual value of an iPhone stay so high and there is so much demand for it and so that makes the trade-in programs more lucrative to a win-win from many points of view. But we haven't announced anything about us.,question_answer,Unscripted,Chief Executive Officer,executive,93,36.43,50,39.18,83.22,16.13,61.29,13.98,4.3,0,3.23,1.08,0,0,9.68,8.6,15.05,9.68,11.83,10.75,3.23,12.9,4.3,2.15,1.08,0,3.23,3.23,3.23,0,0,0,0,5.38,0,0,0,0,10.75,1.08,2.15,0,2.15,0,6.45,2.15,2.15,0,0,0,0,0,0,0,7.53,3.23,2.15,4.3,2.15,0,2.15,11.83,0,11.83,1.08,9.68,1.08,6.45,1.08,0,3.23,0,0,0,0,0,0,0,0,13.98,5.38,0,0,0,0,0,4.3,0,4.3,0,0
2019-10-31,AAPL,Tim Cook,executive,"I think, we have opportunities, Amit, in both the growth of the installed base as Luca mentioned in his comments, we continue to grow across every category, hit new highs in the last quarter and we hit new highs in all of our top 20 markets. And so the installed base is clearly a piece of it getting the trade-in program going, and the secondary market moving has been helpful in that as well. And, of course, ultimately the thing that builds the installed base is to make customers happy, and that's our -- always our top objective is to have satisfied customers. The other thing that is obviously happening is in many areas, the ARPU is increasing. And so, as there is more offers out there, I mean the one that is today getting the attention is on the streaming side. But if you look at the number of services that have been added over the years, it's significant and people love them. And so it's really both of those. And obviously in - finally in getting more people that are enjoying things for free to - let to pay for some of the premium services. So it's sort of all three of those.",question_answer,Unscripted,Chief Executive Officer,executive,203,69.54,79.87,47.93,90.65,16.75,57.64,13.79,5.42,0.99,2.96,0.49,0.49,0.49,8.37,8.37,16.26,10.34,5.42,8.87,0,16.75,6.4,3.45,0,1.97,5.42,3.94,3.94,0,0,0,0,7.88,0,0,0,0.49,8.87,1.97,0.49,0.49,1.48,3.45,1.97,0.49,0.49,0,0,0.49,0,0,0,0,7.88,3.94,1.48,1.48,2.46,0,1.48,12.32,0.49,16.75,2.46,9.85,4.43,4.93,0,0,3.45,0,0,0.49,0,0,0,0.49,0,15.27,4.43,6.4,0,0,0,0,2.46,0,1.97,0,0
